EX104
Date:,2025/01/17
Time:,12:08:01
Type:,ShareSpace
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
Field#,HIP_R_X,HIP_R_Y,HIP_R_Z,ILIAC_R_X,ILIAC_R_Y,ILIAC_R_Z,ILIAC_L_X,ILIAC_L_Y,ILIAC_L_Z,HIP_L_X,HIP_L_Y,HIP_L_Z
1217,-209.720505,473.408325,428.877197,-257.598145,384.688904,504.305573,-257.029419,144.747620,497.542694,-193.262817,60.944626,427.455109
1218,-209.555984,473.298553,428.818054,-257.106506,384.643646,504.267334,-256.625366,144.698822,497.682587,-192.944946,60.975170,427.394592
1219,-209.437302,473.209137,428.721039,-256.556091,384.611298,504.250732,-255.989243,144.621597,497.760376,-192.679245,60.939449,427.390686
1220,-209.290573,473.147736,428.682648,-256.086487,384.500214,504.304962,-255.332901,144.510010,497.800232,-192.444321,60.942867,427.372437
1221,-209.187790,473.085602,428.688751,-255.549652,384.433044,504.431641,-254.769501,144.429596,497.944580,-192.186813,60.971981,427.367737
1222,-209.054001,473.052673,428.578247,-255.197388,384.437561,504.503937,-254.244247,144.378357,497.963013,-192.000763,61.034203,427.411774
1223,-208.997589,473.083038,428.505219,-255.200912,384.501923,504.610291,-253.787354,144.344742,497.977875,-191.845749,61.091156,427.436981
1224,-208.904846,473.105469,428.450684,-254.755447,384.450562,504.554779,-253.290268,144.280228,498.037292,-191.593323,61.156982,427.397400
1225,-208.873032,473.106018,428.411774,-254.454926,384.532898,504.701294,-252.739426,144.249863,498.095367,-191.308105,61.224461,427.343689
1226,-208.800964,473.054535,428.345032,-253.802139,384.612732,504.778564,-252.279434,144.351685,498.104340,-191.018997,61.340443,427.251648
1227,-208.737915,473.071259,428.298004,-253.396408,384.612946,504.730255,-251.811752,144.491394,498.186554,-190.803879,61.477180,427.160706
1228,-208.697784,473.032166,428.242889,-253.065598,384.669403,504.812134,-251.344238,144.534393,498.310303,-190.476303,61.643295,427.051361
1229,-208.634247,472.997894,428.211914,-252.582077,384.597687,504.859802,-250.861511,144.543457,498.403900,-190.159424,61.810314,426.900543
1230,-208.508743,472.973633,428.164703,-252.177307,384.556030,505.020966,-250.180801,144.463608,498.192474,-189.849579,61.925838,426.825867
1231,-208.392563,472.954102,428.092529,-251.360245,384.560425,504.894867,-249.725189,144.572266,498.174530,-189.576111,62.058571,426.734741
1232,-208.282303,472.956482,427.990112,-251.002487,384.633514,505.033234,-249.230164,144.808151,498.321747,-189.384659,62.209976,426.642975
1233,-208.134628,472.923187,427.899506,-250.528839,384.602570,505.040466,-248.808151,144.839310,498.260040,-189.250168,62.380291,426.575531
1234,-207.913116,472.887115,427.809723,-250.066116,384.574585,505.015137,-248.401428,144.796524,498.242706,-189.142365,62.451614,426.526520
1235,-207.725769,472.834106,427.728119,-249.794800,384.560028,504.967499,-247.869156,144.727509,498.348358,-189.001678,62.538532,426.447449
1236,-207.495255,472.859222,427.620209,-248.874512,384.615509,504.742676,-247.195145,144.744080,498.318329,-188.841812,62.623337,426.268829
1237,-207.274857,472.825867,427.448853,-248.055542,384.753693,504.601990,-246.594711,144.826340,498.315338,-188.671219,62.682060,426.158936
1238,-207.071243,472.855164,427.351807,-247.805099,384.933746,504.753357,-246.098358,144.853409,498.243073,-188.441040,62.764122,426.011292
1239,-206.903732,472.802032,427.222931,-247.395996,384.946350,504.776825,-245.715134,144.878677,498.158691,-188.333252,62.769218,426.011414
1240,-206.747711,472.757599,427.066223,-246.981201,385.006958,504.793488,-245.211700,144.892258,498.209045,-188.115448,62.817337,426.012817
1241,-206.608704,472.740540,426.928375,-246.433472,385.085297,504.844025,-244.611053,144.908035,498.187836,-187.804993,62.959587,426.036591
1242,-206.455338,472.753662,426.819397,-245.405685,385.134705,504.520996,-244.146820,144.950150,498.169464,-187.423920,63.166298,425.961639
1243,-206.220993,472.742004,426.649231,-245.218384,385.241058,504.665680,-243.566315,145.124481,498.184906,-186.875504,63.341576,425.868317
1244,-206.044296,472.725494,426.524780,-244.831879,385.212616,504.793396,-243.026382,145.302322,498.191284,-186.426941,63.484154,425.761200
1245,-205.882813,472.729248,426.437958,-244.366470,385.252594,504.899811,-242.422607,145.391296,498.247772,-186.175858,63.597389,425.723297
1246,-205.764313,472.718109,426.366333,-244.007751,385.304016,505.059540,-241.778717,145.489563,498.374786,-186.028641,63.609619,425.885864
1247,-205.569473,472.668793,426.225342,-243.313660,385.434753,505.202393,-241.288300,145.586838,498.488831,-185.815277,63.633759,426.050537
1248,-205.404312,472.663239,426.168213,-242.468933,385.441650,505.187866,-240.755142,145.664169,498.484894,-185.603973,63.656551,426.160706
1249,-205.252563,472.632935,426.107208,-242.096817,385.385773,505.057617,-240.328186,145.680054,498.493591,-185.283752,63.735737,426.210175
1250,-205.000656,472.628815,426.101288,-241.738739,385.339813,504.926147,-239.902573,145.717529,498.502625,-185.103256,63.769962,426.192261
1251,-204.698944,472.706268,425.989258,-240.575897,385.387543,504.562286,-239.249023,145.731461,498.521759,-184.815628,63.915089,426.030029
1252,-204.414322,472.691193,425.905762,-239.763199,385.477325,504.459839,-238.729828,145.723236,498.554260,-184.543945,63.997322,425.970856
1253,-204.146988,472.610077,425.817322,-239.605789,385.674561,504.659180,-238.321426,145.747772,498.624451,-184.297760,64.152977,425.787170
1254,-203.906479,472.575836,425.722534,-238.957901,385.662689,504.726929,-237.955658,145.849747,498.620270,-184.038010,64.354332,425.571686
1255,-203.627502,472.543732,425.612610,-238.336700,385.689392,504.846710,-237.562790,145.860672,498.585358,-183.749771,64.523018,425.402283
1256,-203.388885,472.564423,425.558868,-237.208069,385.677795,504.555664,-237.072098,145.933258,498.567871,-183.645401,64.580498,425.341003
1257,-203.088593,472.524139,425.529297,-236.572296,385.708557,504.558197,-236.373505,145.863251,498.357056,-183.519669,64.566269,425.403168
1258,-202.813950,472.482269,425.478180,-236.377884,385.749451,504.790466,-235.715073,146.143097,498.659760,-183.495255,64.639725,425.368256
1259,-202.670654,472.461487,425.449738,-235.711319,385.779968,504.818359,-235.167358,146.192566,498.685516,-183.460999,64.617088,425.423309
1260,-202.496826,472.395294,425.344604,-234.707993,385.849731,504.769318,-234.548462,146.227020,498.656342,-183.351593,64.761826,425.341827
1261,-202.282227,472.418396,425.298523,-233.727829,385.769623,504.569397,-233.973984,146.278229,498.702118,-183.222412,64.869934,425.346436
1262,-202.049301,472.377106,425.239777,-233.341537,385.772095,504.711639,-233.323196,146.264847,498.624939,-182.974884,65.139763,425.226837
1263,-201.848022,472.345581,425.157715,-232.690430,385.841858,504.709503,-232.694550,146.272629,498.666626,-182.664505,65.363289,425.004150
1264,-201.569977,472.297760,424.965485,-231.885864,385.969299,504.682404,-232.063736,146.348358,498.706207,-182.263962,65.505707,424.804962
1265,-201.335709,472.287354,424.895782,-230.892136,386.013062,504.692383,-231.488434,146.483063,498.663116,-182.037064,65.630478,424.729156
1266,-200.933121,472.234833,424.725800,-230.368057,386.034668,504.790436,-230.708115,146.492233,498.678741,-181.651947,65.711876,424.653656
1267,-200.567642,472.156006,424.684967,-229.474579,386.072388,504.713501,-230.050842,146.417618,498.893585,-181.227936,65.830650,424.483673
1268,-200.182983,472.135742,424.599152,-228.854050,386.151855,504.840973,-229.371979,146.473450,499.040192,-180.772919,65.935898,424.320465
1269,-199.791901,472.021057,424.432526,-228.080292,386.087921,504.600098,-228.661530,146.564240,499.020905,-180.412979,65.990059,424.343231
1270,-199.379028,471.888214,424.362427,-227.176956,386.035370,504.396027,-227.590973,146.570419,498.982300,-180.058105,65.956467,424.241882
1271,-199.058533,471.724060,424.285645,-226.360962,386.149139,504.294373,-226.859879,146.548950,499.110657,-179.827469,65.937080,424.136505
1272,-198.730988,471.571808,424.231415,-225.565033,386.167450,504.268402,-226.180405,146.643402,499.132782,-179.654373,65.917114,424.006500
1273,-198.418610,471.538757,424.197632,-225.006363,386.219055,504.475708,-225.149734,146.699127,499.100006,-179.663513,65.946785,423.877563
1274,-198.000656,471.541718,424.186432,-224.152496,386.349030,504.529022,-224.405914,146.705093,499.014618,-179.234253,66.047592,423.782349
1275,-197.506348,471.454407,424.101440,-223.329117,386.455536,504.605042,-223.735336,146.564377,498.650604,-178.597473,66.217766,423.578033
1276,-197.112946,471.417358,423.979126,-222.705963,386.566406,504.468445,-222.743073,146.670334,498.792023,-178.096603,66.412537,423.352081
1277,-196.595978,471.386780,423.755585,-221.772583,386.843536,504.614868,-221.906982,146.591110,498.931274,-177.959152,66.512695,423.290863
1278,-196.149734,471.252686,423.585815,-220.932114,386.870697,504.658295,-221.009720,146.711960,499.016418,-177.635666,66.588905,423.295563
1279,-195.738831,471.123993,423.435516,-219.895142,387.108582,504.846130,-220.080566,146.830536,499.005341,-177.243256,66.679787,423.307098
1280,-195.180313,471.064087,423.230194,-219.168472,387.165741,504.729492,-219.161743,146.865204,499.144135,-176.519043,66.915657,423.286194
1281,-194.817032,471.012054,423.171021,-218.158356,386.750122,504.815155,-218.443466,146.840561,499.375641,-175.905746,67.078209,423.245087
1282,-194.348923,470.902100,423.096832,-217.252365,386.774994,504.945282,-217.478821,146.986374,499.352325,-175.157700,67.171631,423.197998
1283,-193.910553,470.851471,423.073914,-216.332260,386.748596,504.823944,-216.378647,147.108353,499.183990,-174.730621,67.228752,423.114716
1284,-193.409119,470.813080,422.885162,-215.620453,386.903229,505.021637,-215.716553,147.110046,499.214539,-174.310898,67.178146,422.993652
1285,-193.026993,470.702454,422.743652,-215.119247,387.050995,505.058685,-214.861771,147.068481,499.186829,-173.714294,67.192795,422.713989
1286,-192.700897,470.641449,422.639008,-213.802963,387.042603,504.524689,-213.772903,146.912109,499.220764,-172.995544,67.109344,422.664642
1287,-192.399536,470.562347,422.513000,-213.156967,387.157928,504.598816,-212.972427,146.846359,499.343201,-172.394104,67.096031,422.655396
1288,-192.072205,470.581726,422.394623,-212.472015,387.015350,504.449646,-212.067993,146.767792,499.347717,-171.709335,67.177376,422.516937
1289,-191.720551,470.516235,422.223755,-211.049759,387.006683,504.202057,-211.134445,146.593170,499.256866,-171.262878,67.214432,422.351044
1290,-191.300690,470.486603,422.091125,-210.617157,387.127411,504.460510,-210.442062,146.499573,499.273529,-170.798050,67.368698,421.983673
1291,-190.868546,470.461029,421.990906,-209.871780,387.164703,504.441284,-209.482208,146.627502,499.246582,-170.332413,67.460587,421.756531
1292,-190.493790,470.455017,421.831299,-209.291275,387.198883,504.324615,-208.523087,146.722015,499.171082,-169.923981,67.535873,421.756927
1293,-190.131714,470.477539,421.677673,-208.374634,387.315918,504.355713,-207.836685,146.789658,499.347198,-169.712311,67.589958,421.794586
1294,-189.812973,470.378510,421.569244,-207.842667,387.355225,504.409332,-207.142426,146.760010,499.534668,-169.441147,67.683479,421.533447
1295,-189.522339,470.259918,421.462677,-207.323517,387.404022,504.218964,-206.296127,146.776794,499.496613,-169.208359,67.859612,421.157562
1296,-189.219284,470.223297,421.316010,-206.477676,387.483582,504.172882,-205.425522,146.835114,499.539764,-168.850815,68.211647,420.846985
1297,-188.885162,470.150238,421.089233,-205.271881,387.706146,504.271637,-204.647675,146.879501,499.597198,-168.713287,68.069031,420.928467
1298,-188.463623,470.131927,421.048828,-204.787231,387.740479,504.177490,-203.906036,146.817871,499.710907,-168.422943,68.234070,420.876129
1299,-188.064850,470.129150,420.913605,-204.037537,387.668945,504.078857,-203.014572,146.830566,499.702240,-168.060089,68.347115,420.740540
1300,-187.913239,470.107574,420.822784,-203.086639,387.741760,503.976868,-202.337509,146.836761,499.725159,-167.700119,68.395271,420.584839
1301,-187.710526,470.116882,420.724731,-202.306839,387.761200,503.912018,-201.685013,146.943710,499.729919,-167.406570,68.486832,420.380280
1302,-187.457657,470.160767,420.591827,-201.661102,387.852875,503.948822,-200.740341,146.929016,499.831360,-167.163422,68.519501,420.183594
1303,-187.112930,470.155762,420.385986,-200.973846,388.044586,504.182343,-200.023209,146.821655,499.960358,-166.857849,68.527794,420.061951
1304,-186.940735,470.170654,420.220032,-200.182556,388.150238,504.053711,-199.338913,146.800812,499.938965,-166.569824,68.563408,419.910187
1305,-186.737244,470.173920,420.031494,-199.448151,388.140808,503.807037,-198.657700,146.787766,499.994629,-166.366394,68.676414,419.752777
1306,-186.498779,470.154419,419.744507,-198.936600,388.148376,503.611786,-197.799973,146.909409,499.827240,-166.198395,68.778412,419.671753
1307,-186.290161,470.162659,419.586304,-198.229095,388.313354,503.474457,-197.029495,146.967682,499.762848,-165.993973,68.875572,419.542145
1308,-185.998199,470.194397,419.353149,-197.515045,388.511932,503.346497,-196.436218,147.031189,499.952271,-165.821320,69.018005,419.446381
1309,-185.775238,470.293243,419.179626,-196.847351,388.676666,503.126038,-195.817139,147.048279,500.127350,-165.538818,69.185310,419.216339
1310,-185.509796,470.304321,419.001526,-196.389160,388.774811,503.074646,-195.050476,147.096863,500.143463,-165.287277,69.260170,419.066528
1311,-185.277496,470.340210,418.868286,-195.606842,388.916748,503.042725,-194.314896,147.248871,500.176056,-164.987823,69.383873,418.939331
1312,-185.055923,470.341309,418.762451,-194.821228,389.044250,502.844391,-193.630722,147.310501,500.289337,-164.808914,69.368576,418.825958
1313,-184.868454,470.371002,418.622406,-194.469360,389.185944,502.660339,-193.055252,147.370163,500.395935,-164.629578,69.290985,418.891998
1314,-184.701950,470.388245,418.456238,-193.956482,389.279846,502.580750,-192.252869,147.363800,500.438812,-164.496719,69.343491,418.746948
1315,-184.415344,470.401459,418.272430,-193.426361,389.332092,502.612915,-191.550812,147.283569,500.497131,-164.429092,69.318253,418.773224
1316,-184.167343,470.385956,418.007080,-192.974213,389.387207,502.547424,-191.101639,147.325943,500.494232,-164.286713,69.229263,418.717773
1317,-183.986328,470.442902,417.836578,-192.368027,389.368988,502.464478,-190.566238,147.388367,500.424866,-163.879059,69.348923,418.516663
1318,-183.740341,470.495209,417.652496,-191.954559,389.338745,502.475586,-189.954849,147.396790,500.384216,-163.499649,69.614571,418.199371
1319,-183.498947,470.503113,417.449066,-191.320251,389.384186,502.579437,-189.340363,147.377838,500.363098,-163.274277,69.699158,418.082184
1320,-183.239594,470.567322,417.319855,-190.814835,389.348999,502.641663,-188.889984,147.334457,500.325439,-163.120926,69.704987,418.013000
1321,-183.036713,470.582825,417.276764,-190.347748,389.388794,502.569580,-188.500168,147.366241,500.384521,-162.939011,69.837708,417.916229
1322,-182.816269,470.547943,417.190460,-189.806122,389.646576,502.700989,-187.836243,147.431335,500.511505,-162.740692,69.875412,417.872070
1323,-182.617615,470.575104,417.208893,-189.266403,389.757355,502.880829,-187.124237,147.440414,500.675476,-162.592682,69.856010,417.851105
1324,-182.378647,470.535767,417.261200,-188.819824,389.753235,502.927673,-186.459412,147.470322,500.762299,-162.411438,69.852417,417.825165
1325,-182.216232,470.511993,417.220581,-188.076736,389.757416,502.922607,-185.864792,147.482788,500.932343,-162.300430,69.784981,417.856049
1326,-182.084564,470.445038,417.272095,-187.291367,389.836365,503.030243,-185.273636,147.481598,501.084198,-162.169647,69.756599,417.755066
1327,-181.844696,470.326172,417.240082,-186.720642,389.883026,503.216705,-184.738510,147.431702,501.177155,-162.061981,69.736336,417.621429
1328,-181.648819,470.267456,417.217194,-186.257233,389.854706,503.325317,-183.981842,147.270706,501.322205,-161.921509,69.679398,417.432800
1329,-181.478592,470.198212,417.139771,-185.655609,389.771118,503.197998,-183.356033,147.199493,501.476196,-161.774719,69.782158,417.239258
1330,-181.318588,470.107574,417.030884,-185.083939,389.699036,502.968292,-182.744690,147.169357,501.365479,-161.659027,69.838493,417.026215
1331,-181.095230,470.019440,416.872437,-184.565308,389.690857,502.842590,-182.371323,147.096359,501.227936,-161.464111,69.851494,416.765411
1332,-180.940994,469.940521,416.683746,-183.872711,389.655548,502.582245,-181.846390,147.028152,501.099823,-161.282150,69.822166,416.578979
1333,-180.779846,469.916077,416.507690,-183.573715,389.647186,502.544556,-181.355103,146.933929,500.985931,-161.063171,69.738029,416.339600
1334,-180.564758,469.927795,416.262024,-183.294846,389.627441,502.565002,-180.964462,146.859406,500.888336,-160.925644,69.653221,416.274628
1335,-180.302368,469.866760,416.065948,-183.019089,389.606201,502.496796,-180.601974,146.865250,500.848297,-160.789810,69.641479,416.211426
1336,-180.062790,469.853851,415.977631,-182.717377,389.633850,502.550842,-180.264908,146.858505,500.847137,-160.574615,69.605690,416.084808
1337,-179.902176,469.865204,415.926178,-182.467606,389.641113,502.660461,-179.881729,146.900345,500.795319,-160.396271,69.594223,415.924744
1338,-179.828278,469.867340,415.919891,-181.751251,389.666992,502.601563,-179.329529,146.974426,500.714417,-160.217072,69.547173,415.873993
1339,-179.712616,469.789337,416.004150,-181.094620,389.613403,502.500092,-178.612030,147.073776,500.571045,-160.097000,69.532867,415.845703
1340,-179.683334,469.706207,416.113617,-180.893982,389.643524,502.965454,-178.128876,147.061447,500.736267,-159.944229,69.479103,415.855774
