EX202
Date:,2025/01/17
Time:,11:00:53
Type:,ShareSpace
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
Field#,ANK_R_X,ANK_R_Y,ANK_R_Z,HIP_R_X,HIP_R_Y,HIP_R_Z,ANK_L_X,ANK_L_Y,ANK_L_Z,HIP_L_X,HIP_L_Y,HIP_L_Z,HEA_R_X,HEA_R_Y,HEA_R_Z,HAN_R_X,HAN_R_Y,HAN_R_Z,HEA_L_X,HEA_L_Y,HEA_L_Z,HAN_L_X,HAN_L_Y,HAN_L_Z
1109,525.365417,618.744202,3.383990,157.775757,635.941406,338.988342,532.075195,315.351501,8.298793,181.790436,259.365234,360.218567,-490.373810,503.259003,516.123291,-341.205872,621.788391,-43.195328,-476.485718,359.778442,511.520660,-340.527954,236.740128,-44.312996
1110,525.396179,618.804993,3.363838,157.803345,636.090454,338.990356,531.844116,315.526031,8.342747,181.664413,259.449249,360.317749,-490.496155,503.120483,516.165710,-341.299622,621.543213,-42.798981,-476.605408,359.812378,511.176727,-340.499542,236.722839,-44.301914
1111,525.376282,618.844360,3.190107,157.792755,636.218567,339.020233,531.709229,315.760803,8.457884,181.606781,259.461365,360.445404,-490.602509,502.952759,516.097595,-341.352264,621.345459,-42.342747,-476.601807,359.705505,511.072083,-340.533691,236.717560,-44.273308
1112,525.372009,619.031982,3.085917,157.777084,636.350159,339.038971,531.450317,315.876953,8.527114,181.513489,259.428131,360.575073,-490.679840,502.762299,515.956665,-341.346161,621.178955,-41.689400,-476.561279,359.515961,510.894257,-340.516052,236.697952,-44.293659
1113,525.374329,619.174927,2.904317,157.731277,636.490723,339.051971,531.058960,315.922577,8.686844,181.416000,259.364532,360.641663,-490.705902,502.655884,515.845398,-341.452148,621.082214,-40.683918,-476.339081,359.454498,510.418671,-340.500702,236.702133,-44.283813
1114,525.401489,619.382813,2.723484,157.762421,636.600037,339.159119,530.461304,315.794037,9.393053,181.316605,259.370911,360.668732,-490.689972,502.400757,515.604309,-341.282013,620.795959,-39.582436,-476.156921,359.675995,509.748474,-340.489349,236.663223,-44.263824
1115,525.279785,619.629822,2.525944,157.772812,636.713135,339.208160,529.893555,315.761414,10.472012,181.329330,259.414581,360.592560,-490.734406,502.290253,515.409790,-340.778748,620.419006,-38.052742,-476.099335,359.605804,509.601776,-340.489655,236.619583,-44.239811
1116,525.166016,619.874573,2.363532,157.809479,636.791260,339.244171,529.525513,315.871002,11.170872,181.370804,259.537750,360.471802,-490.756348,502.198822,515.077209,-340.082306,619.741211,-36.276611,-476.053253,359.453491,509.446594,-340.491241,236.601639,-44.233791
1117,525.152222,620.118408,2.291203,157.894653,636.946594,339.334778,528.650513,315.655426,12.847879,181.422012,259.646027,360.303802,-490.692108,502.100525,514.730164,-339.530914,619.103882,-34.378124,-475.869568,359.374146,509.114380,-340.475616,236.592468,-44.209137
1118,525.465881,620.547241,1.965752,158.016418,637.003052,339.335510,528.043335,315.779144,13.942215,181.390717,259.681335,360.206970,-490.612366,502.018768,514.334473,-338.910614,618.215515,-32.482628,-475.606506,359.353271,508.724060,-340.486237,236.567093,-44.184566
1119,525.400452,621.024170,1.684099,158.131058,637.076782,339.432007,526.854553,315.712708,15.504541,181.315186,259.693909,360.054474,-490.441010,501.963226,513.837646,-338.124268,617.608215,-30.502068,-475.397064,359.281708,508.425934,-340.488129,236.550247,-44.180386
1120,525.327820,621.648010,1.415519,158.218094,637.161865,339.504211,526.168213,315.858398,16.472889,181.207291,259.624146,359.939301,-490.283356,501.964294,513.373047,-337.366272,616.718994,-28.611197,-475.288147,358.516876,508.235565,-340.500946,236.561035,-44.178253
1121,525.281006,622.203369,1.168411,158.356262,637.224182,339.546509,525.011169,315.959930,17.832424,181.101639,259.652283,359.723816,-490.153076,502.037720,512.984009,-336.513794,616.221008,-26.553926,-475.029419,358.475342,507.901062,-340.518585,236.585327,-44.189171
1122,525.300720,622.687500,0.909070,158.629410,637.242859,339.632751,523.903442,316.136383,19.210749,180.979630,259.614319,359.542206,-489.982910,502.041595,512.637085,-335.479614,615.893311,-25.104330,-474.866943,358.506104,507.682343,-340.510223,236.569641,-44.159531
1123,525.348877,623.112549,0.710009,158.857010,637.235352,339.667664,523.112915,316.424377,20.338247,180.926208,259.580261,359.258423,-489.803802,502.079681,512.346680,-334.516388,615.588867,-23.647022,-474.809235,358.556915,507.577057,-340.496338,236.562195,-44.151127
1124,525.555115,623.471008,0.268265,159.116135,637.265381,339.798340,522.249268,316.685120,21.500383,180.911942,259.579376,359.037384,-489.627502,502.255554,512.191528,-333.314301,615.299377,-22.094212,-474.667145,358.651184,507.400330,-340.498596,236.581589,-44.171513
1125,525.700623,623.718079,-0.205305,159.327789,637.236816,339.863617,521.508118,316.972443,22.351782,180.857758,259.542114,358.877686,-489.413055,502.463257,512.042908,-332.026093,615.306763,-21.127155,-474.399658,358.895844,507.072784,-340.476685,236.547455,-44.131855
1126,525.761902,623.968933,-0.409614,159.539795,637.237427,339.943115,520.605469,317.475067,22.813286,180.791489,259.502655,358.713837,-489.212555,502.590271,511.937805,-330.767120,615.330933,-19.921206,-474.118683,359.239014,506.736908,-340.477325,236.542374,-44.140221
1127,525.786316,624.343628,-0.488120,159.779404,637.219421,339.954742,519.752625,317.675720,23.787685,180.781174,259.421814,358.624512,-488.964935,502.654266,511.830963,-329.885437,615.471008,-18.882370,-473.851898,359.454163,506.422150,-340.481049,236.542053,-44.135174
1128,525.877502,624.772034,-0.533414,160.022980,637.200012,340.012512,519.198853,318.143738,23.998051,180.808121,259.286530,358.506165,-488.788757,502.679565,511.731903,-328.807434,615.589600,-17.911236,-473.796082,359.494476,506.314392,-340.497772,236.530792,-44.121220
1129,525.936646,625.158142,-0.529304,160.239594,637.198364,340.103210,518.592346,318.518616,24.189322,180.842285,259.155365,358.419861,-488.624084,502.708099,511.745117,-327.714874,615.974121,-16.999334,-473.735016,359.596924,506.261871,-340.488647,236.537445,-44.109283
1130,525.984985,625.366394,-0.570874,160.477554,637.203064,340.241486,518.094910,318.912720,24.343937,180.845642,259.044922,358.341492,-488.508911,502.728241,511.808319,-326.867676,616.361206,-16.203331,-473.636688,360.117615,506.232391,-340.494659,236.523117,-44.105556
1131,526.088257,625.536621,-0.530678,160.736145,637.103271,340.246094,517.527283,319.376038,24.849098,180.806778,258.877563,358.222351,-488.354401,502.750427,511.848877,-326.128967,616.502075,-15.698133,-473.632324,360.186096,506.267822,-340.475037,236.508072,-44.086945
1132,526.073303,625.634583,-0.579482,160.882767,637.023193,340.357086,517.132690,319.817749,25.089996,180.821671,258.773438,358.126526,-488.294464,502.824463,512.021301,-325.333160,616.889893,-14.935983,-473.626617,360.188202,506.335236,-340.468536,236.468048,-44.068611
1133,526.078796,625.659485,-0.630674,161.060593,636.770386,340.351166,516.934021,320.028473,25.123529,180.801880,258.684692,358.007935,-488.162201,502.946472,512.282959,-324.684967,617.499756,-14.281783,-473.675903,360.220581,506.403870,-340.471191,236.432846,-44.040226
1134,526.079163,625.707092,-0.674290,161.192871,636.543335,340.401581,516.761658,320.273163,24.994209,180.795395,258.565704,357.838531,-488.090485,503.023407,512.497009,-324.021484,617.998596,-14.013966,-473.734619,360.261261,506.498779,-340.475220,236.413223,-44.074764
1135,526.080872,625.705322,-0.735308,161.255569,636.355591,340.416595,516.618713,320.553680,24.810852,180.758606,258.440277,357.603882,-488.034332,503.121735,512.783264,-323.499786,618.449951,-13.718054,-473.803650,360.304932,506.524323,-340.478851,236.432159,-44.071480
1136,525.971313,625.694885,-0.765979,161.279495,636.212891,340.411194,516.533630,320.717743,24.735779,180.741562,258.216431,357.393707,-487.917542,503.205627,512.992859,-323.235840,618.894714,-13.421783,-473.891968,360.365051,506.636322,-340.486969,236.406738,-44.092487
1137,525.932007,625.591858,-0.877323,161.283981,636.072144,340.374817,516.458740,320.805664,24.780579,180.637955,257.910339,357.159515,-487.958221,503.243134,513.149841,-322.860718,619.334839,-13.148587,-474.073212,360.331146,506.769806,-340.484711,236.405670,-44.096363
1138,525.919373,625.511902,-0.828416,161.301346,635.889648,340.338287,516.471863,320.945282,24.845291,180.647980,257.578461,356.974945,-487.924316,503.231476,513.276245,-322.470673,619.727478,-12.976535,-474.152802,360.327209,506.784760,-340.497131,236.360214,-44.064308
1139,525.895264,625.355652,-0.817581,161.268494,635.756287,340.288574,516.475830,321.114136,25.102528,180.649216,257.225189,356.837250,-487.981293,503.227631,513.428101,-322.191071,620.112671,-12.730624,-474.289948,360.278015,506.902435,-340.498047,236.318161,-44.058426
1140,525.877686,625.130493,-0.770075,161.210861,635.700745,340.291779,516.587524,321.398682,25.547012,180.660202,256.863556,356.789642,-488.046173,503.196411,513.468323,-322.042633,620.431946,-12.487760,-474.309784,360.299530,506.901611,-340.497437,236.321930,-44.049576
1141,525.950806,624.797241,-0.723930,161.174225,635.557556,340.292206,516.894653,321.685547,26.199604,180.631073,256.515778,356.761292,-488.146729,503.134247,513.529297,-322.005615,620.726624,-12.319693,-474.347412,360.266907,506.952179,-340.496521,236.281342,-44.051720
1142,526.015869,624.359680,-0.704639,161.168655,635.450012,340.244629,516.997620,322.027222,26.800125,180.626816,256.284912,356.786957,-488.213623,503.089294,513.482483,-321.970734,620.815613,-12.097191,-474.363953,360.290833,506.947388,-340.517944,236.269363,-44.039806
1143,526.105347,624.028198,-0.622079,161.150482,635.342285,340.233978,517.131042,322.209930,27.385742,180.618927,256.165466,356.825562,-488.304291,502.981537,513.419128,-322.040375,620.914185,-11.842078,-474.432648,360.229370,506.931763,-340.516144,236.268997,-44.042763
1144,526.140381,623.842346,-0.461672,161.162979,635.278015,340.237427,516.832336,322.450348,28.388893,180.577896,256.048889,356.857880,-488.453308,502.904724,513.381775,-322.086487,620.959534,-11.598233,-474.553101,360.136322,506.911163,-340.522675,236.246735,-44.003433
1145,526.136353,623.624329,-0.414542,161.164734,635.256287,340.176697,516.790283,322.778046,29.590752,180.565033,255.932007,356.927765,-488.574890,502.808228,513.255005,-322.160583,620.927246,-11.345981,-474.648590,360.012207,506.992249,-340.529053,236.237030,-44.015228
1146,526.175720,623.358459,-0.397288,161.181213,635.260803,340.142975,516.897644,323.013275,30.589437,180.568268,255.896561,357.040710,-488.663055,502.697205,513.188599,-322.246063,620.823242,-11.044102,-474.785492,359.847229,507.012695,-340.548340,236.233627,-44.010174
1147,526.202393,623.058960,-0.404755,161.267700,635.248535,340.056793,516.649719,323.389221,31.881065,180.599564,255.828552,357.192444,-488.711548,502.524689,513.019470,-322.420441,620.516541,-10.591120,-474.914856,359.698822,507.059387,-340.514465,236.179276,-44.009308
1148,526.132935,622.832458,-0.429206,161.324799,635.260437,339.980804,516.443359,323.631927,33.363979,180.657852,255.759689,357.433197,-488.838379,502.443481,512.956116,-322.605316,620.131165,-10.225556,-475.224670,359.644135,506.689362,-340.522125,236.137360,-43.950626
1149,526.115234,622.668457,-0.406008,161.368866,635.322449,339.961304,516.336853,323.929077,34.583370,180.777496,255.749802,357.683441,-488.985413,502.356384,512.893250,-322.767120,619.821045,-9.935657,-475.295868,359.471588,506.680450,-340.495087,236.111176,-43.951771
1150,526.107300,622.575623,-0.471344,161.385025,635.377808,339.896240,515.958862,324.099823,36.385201,180.904160,255.725189,357.809723,-489.096802,502.271820,512.807312,-322.878021,619.535645,-9.749566,-475.534515,359.472656,506.297729,-340.524567,236.064301,-43.970394
1151,526.139587,622.528137,-0.494328,161.458435,635.329895,339.769104,515.759216,324.576843,37.673153,181.044907,255.779434,357.948792,-489.125549,502.076294,512.691833,-322.886902,619.268982,-9.643333,-475.606262,359.392181,506.237030,-340.501404,236.012268,-43.957783
1152,526.148682,622.555298,-0.477533,161.517807,635.383789,339.699921,515.444275,324.676788,39.312538,181.093643,255.820038,358.142151,-489.101013,501.908875,512.577332,-322.862885,618.898315,-9.527541,-475.585205,359.314087,505.989105,-340.488983,235.956116,-43.913704
1153,526.138245,622.625427,-0.451699,161.407547,635.436646,339.694000,515.343750,325.230255,40.968838,181.210312,255.961761,358.325226,-489.164124,501.840027,512.477356,-322.839233,618.406250,-9.364135,-475.567627,359.153168,505.713257,-340.503082,235.966248,-43.919048
1154,526.069153,622.756958,-0.402408,161.253830,635.516907,339.625854,514.846985,325.559937,42.585396,181.356735,256.044159,358.657349,-489.186920,501.740082,512.315063,-322.727722,617.952881,-9.333206,-475.554230,359.009430,505.502777,-340.476807,235.920883,-43.932381
1155,526.128967,622.835266,-0.427032,161.148514,635.529175,339.504578,514.360046,326.208313,43.826118,181.600815,256.033844,358.952148,-489.233704,501.584381,512.107544,-322.519287,617.403259,-9.203668,-475.441803,358.798462,505.304352,-340.465027,235.909683,-43.937695
1156,526.164246,622.995544,-0.373729,161.089539,635.581909,339.523346,513.715454,326.885498,45.953831,181.832214,256.043549,359.124146,-489.228729,501.353455,511.843567,-322.282715,616.799683,-9.167653,-475.293182,358.664032,504.945190,-340.433075,235.854782,-43.932556
1157,526.138428,623.151306,-0.331956,160.922440,635.670898,339.488983,513.172241,327.484863,47.201641,182.055069,256.133026,359.271729,-489.275269,501.091339,511.624969,-321.988007,616.113770,-9.271243,-475.301239,357.930725,504.973267,-340.410522,235.805237,-43.890369
1158,526.172913,623.295410,-0.351016,160.776428,635.785522,339.382538,512.563538,327.982849,48.994812,182.350510,256.100983,359.589203,-489.339447,501.028564,511.457581,-321.746094,615.635193,-9.549400,-475.263428,357.702118,504.959747,-340.448029,235.829910,-43.894127
1159,526.134644,623.455383,-0.355996,160.661682,635.920715,339.335968,511.644348,328.286072,51.130917,182.644119,256.274567,359.924316,-489.251373,500.849457,511.183289,-321.522003,615.163635,-9.818700,-474.990112,357.208618,505.358734,-340.426239,235.797913,-43.937321
1160,526.185547,623.589233,-0.328853,160.599869,636.043030,339.377350,510.579590,329.135925,52.376629,182.827606,256.500031,360.082336,-489.153839,500.631195,510.986694,-321.087006,614.461365,-9.959964,-474.895264,357.229492,505.284302,-340.394714,235.739227,-43.881287
1161,526.199646,623.652283,-0.332785,160.488647,636.212402,339.354370,509.283630,329.752014,53.822086,182.918076,256.700562,360.374023,-489.052277,500.493439,510.844818,-320.633728,613.835938,-9.899389,-474.718048,357.297791,505.068787,-340.375610,235.754608,-43.878326
1162,526.160767,623.760986,-0.286304,160.361176,636.372864,339.359131,508.325958,330.634918,54.870052,183.283783,256.778381,360.903381,-489.044220,500.403473,510.717194,-320.178009,613.397949,-10.096595,-474.657013,357.270142,505.019531,-340.395782,235.782227,-43.845947
1163,526.188843,623.771118,-0.279685,160.313187,636.458069,339.299744,507.285675,331.097382,56.295895,183.745697,256.948273,361.452698,-488.968140,500.236816,510.555237,-319.688751,613.026367,-10.306041,-474.454987,357.198395,504.957642,-340.381409,235.819382,-43.884621
1164,526.263855,623.727722,-0.228534,160.302872,636.588867,339.323639,506.207397,331.529999,57.543201,184.066101,257.205109,361.734253,-488.769501,500.036743,510.370819,-319.336548,612.697144,-10.474361,-474.259338,357.175262,504.837891,-340.356598,235.797729,-43.871464
1165,526.321533,623.593323,-0.186386,160.209503,636.760010,339.285736,504.754700,332.181519,58.411221,184.312866,257.432220,361.750580,-488.622101,499.904755,510.245148,-318.955627,612.105957,-10.571523,-474.058105,357.171051,504.793457,-340.365967,235.828796,-43.886055
1166,526.253723,623.531860,-0.212074,160.058395,636.961731,339.276398,503.777710,333.109589,58.672356,184.492798,257.610901,361.828613,-488.526520,499.815430,510.205566,-318.579498,611.468689,-10.563453,-473.852203,357.164520,504.670197,-340.393188,235.851974,-43.859615
1167,526.242310,623.443420,-0.284141,159.918915,637.263733,339.330872,502.462250,333.441071,59.326138,184.656738,257.788177,361.842804,-488.409363,499.702606,510.094666,-318.231140,610.941284,-10.636375,-473.642792,357.174957,504.603699,-340.393829,235.852036,-43.858559
1168,526.258240,623.418274,-0.269908,159.912750,637.498535,339.349945,501.289978,333.990326,59.509865,184.843170,257.925354,361.880341,-488.225708,499.512421,509.890167,-318.011505,610.534851,-10.576555,-473.396759,357.221741,504.455200,-340.347443,235.815735,-43.872562
1169,526.297119,623.423218,-0.258937,159.877625,637.804932,339.418274,500.147949,334.357117,60.012959,184.979355,258.100250,361.856720,-488.048004,499.395325,509.865417,-317.901215,610.251587,-10.526163,-473.119019,357.196838,504.252960,-340.338440,235.832825,-43.868389
1170,526.263062,623.448425,-0.253845,159.979752,638.116089,339.407288,498.333679,335.077942,59.400875,185.063599,258.304688,361.809143,-487.951141,499.310760,509.833832,-317.812897,609.903870,-10.386561,-472.978821,356.552612,504.217102,-340.362579,235.829941,-43.833797
1171,526.215698,623.533997,-0.216986,160.113937,638.354248,339.310120,497.625427,335.574646,59.335182,185.065735,258.471466,361.715729,-487.853058,499.183899,509.829529,-317.686798,609.518005,-10.335889,-472.750031,356.346710,504.199463,-340.364685,235.829773,-43.834324
1172,526.256226,623.538635,-0.203661,160.256393,638.509399,339.142090,496.264069,335.936493,58.779942,185.020691,258.683990,361.562347,-487.704010,499.068024,509.759766,-317.582703,608.997253,-10.243188,-472.509277,356.248260,504.065552,-340.364960,235.844772,-43.818516
1173,526.278198,623.557556,-0.172583,160.521240,638.659302,338.991699,495.491974,336.184998,58.482628,184.841324,258.957336,361.340088,-487.632813,498.946442,509.766632,-317.497742,608.463928,-10.037386,-472.309814,356.194000,503.993134,-340.312744,235.853745,-43.833996
