Objects
100
,,Global Angle belly:belly,,,,,,Global Angle left_chest:left_chest,,,,,,Global Angle right_chest:right_chest,,,,,,Global Angle right_hand:right_hand,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
69,0,-0.143929,-0.020119,-0.005169,-18.522900,-921.468750,1146.317383,0.218606,-0.138878,-0.126523,-140.656311,-967.032593,1354.111084,-0.080358,0.127451,0.147366,78.562897,-963.822327,1370.347412,0.562728,-0.438454,1.837117,210.192215,-639.754883,1519.793457
70,0,-0.100544,-0.023208,-0.019561,-18.015778,-920.702759,1146.537598,0.236310,-0.126956,-0.112885,-139.432114,-966.352844,1353.844116,-0.107334,0.143866,0.137153,79.476814,-963.857666,1370.004150,0.628336,-0.483482,1.770926,210.011536,-650.392517,1518.648682
71,0,-0.101384,-0.024634,-0.020158,-17.523026,-920.888000,1146.551514,0.240210,-0.128221,-0.122403,-138.734879,-965.195923,1353.791382,-0.107268,0.150754,0.127097,80.219398,-964.558228,1369.388184,0.605085,-0.473358,1.835965,211.362152,-661.675293,1518.592773
72,0,-0.100754,-0.023982,-0.026653,-17.131678,-920.971008,1146.466309,0.230133,-0.132881,-0.127915,-138.119949,-964.073425,1353.843872,-0.113519,0.145342,0.122256,80.864456,-965.119385,1368.910400,0.617382,-0.494137,1.835656,212.049286,-672.709961,1518.097900
73,0,-0.102042,-0.025221,-0.031377,-16.777700,-921.038696,1146.363281,0.257470,-0.108268,-0.112139,-137.694153,-962.713867,1353.996338,-0.105488,0.135245,0.126497,81.725105,-965.568115,1368.586426,0.628275,-0.508090,1.839992,212.658554,-683.614563,1517.280884
74,0,-0.103068,-0.025627,-0.037044,-16.438522,-921.104980,1146.244995,0.249762,-0.105342,-0.126395,-137.059387,-961.701721,1354.083130,-0.109595,0.130290,0.117520,82.343437,-966.039185,1367.950806,0.649561,-0.536649,1.825712,213.281403,-694.572388,1516.455566
75,0,-0.103849,-0.026017,-0.042035,-16.117350,-921.141724,1146.136841,0.236384,-0.100436,-0.181401,-136.468979,-960.573364,1354.061035,-0.105811,0.148923,0.105836,82.946373,-966.548584,1367.320679,0.663113,-0.555825,1.825894,214.005600,-705.541870,1515.661621
76,0,-0.105097,-0.025213,-0.050635,-15.833689,-921.179138,1146.020142,0.225400,-0.120773,-0.166865,-135.666565,-959.972717,1354.178589,-0.102387,0.153901,0.099941,83.554604,-967.059570,1366.687500,0.687161,-0.562327,1.820045,214.922440,-716.409180,1515.011597
77,0,-0.105947,-0.024591,-0.056803,-15.579261,-921.202454,1145.891602,0.219823,-0.118477,-0.171436,-135.017975,-959.094666,1354.165771,-0.113606,0.134991,0.108773,84.238564,-967.363586,1365.882324,0.712765,-0.586593,1.802144,215.582932,-727.055664,1513.737793
78,0,-0.106386,-0.023341,-0.063524,-15.366860,-921.206238,1145.753174,0.219243,-0.114895,-0.173568,-134.525375,-958.288025,1354.236938,-0.057990,0.142213,0.072595,83.819756,-968.650940,1364.782471,0.729865,-0.593103,1.805803,216.283493,-737.767273,1512.281616
